34	1	0	-0.22487342357635	0.12531885504723	0.49969735741615	-3.1138646602631	0.01097434386611	-0.00016023122589104	172	206	
34	1	0.037	-0.22479857504368	0.12543003261089	0.49954921007156	-3.0716483592987	0.030640752986073	-0.0010778368450701	184	220	
34	1	0.042	-0.22527898848057	0.1241308376193	0.4993605017662	-3.0458786487579	0.047984462231398	-0.0021429897751659	195	224	
34	1	0.05	-0.22680772840977	0.12054115533829	0.49916589260101	-3.0398399829865	0.06078115478158	-0.0025078780017793	204	223	
34	1	0.059	-0.22973404824734	0.11437162011862	0.49880364537239	-3.0489072799683	0.069067388772964	-0.0019443245837465	209	220	
34	1	0.041	-0.23432922363281	0.105762347579	0.4984178841114	-3.0646951198578	0.072598516941071	-0.00084758980665356	212	210	
34	1	0.054	-0.24071824550629	0.095070481300354	0.49792495369911	-3.0835430622101	0.071655794978142	0.00048570727813058	212	197	
34	1	0.046	-0.24893015623093	0.082732103765011	0.49749535322189	-3.1047701835632	0.066915288567543	0.0019144607940689	209	181	
34	1	0.054	-0.25887876749039	0.069245114922523	0.4970426261425	-3.1275923252106	0.058807916939259	0.0032877277117223	205	164	
34	1	0.047	-0.27039411664009	0.055179078131914	0.49672156572342	3.1326901912689	0.048364195972681	0.004431146197021	198	147	
34	1	0.055	-0.28323546051979	0.041102778166533	0.49641901254654	3.1113131046295	0.036253683269024	0.0052344077266753	190	131	
34	1	0.046	-0.29711559414864	0.027593053877354	0.49625584483147	3.0930967330933	0.023003961890936	0.0056561217643321	181	116	
34	1	0.057	-0.31171476840973	0.015122762881219	0.49609035253525	3.0785267353058	0.0094270538538694	0.0057664243504405	172	103	
34	1	0.044	-0.32668668031693	0.0041098119691014	0.49602445960045	3.0678834915161	-0.0035994751378894	0.0056716231629252	163	92	
34	1	0.056	-0.34170404076576	-0.0051582008600235	0.49591016769409	3.0610291957855	-0.015411902219057	0.0054887197911739	154	84	
34	1	0.045	-0.35645160079002	-0.012454567477107	0.49585205316544	3.0581707954407	-0.025743916630745	0.0053224372677505	145	79	
34	1	0.055	-0.37066832184792	-0.017678240314126	0.49571299552917	3.0593008995056	-0.034646946936846	0.0052609322592616	138	76	
34	1	0.046	-0.38410416245461	-0.020808301866055	0.49561414122581	3.0639157295227	-0.041617061942816	0.0053503545932472	131	76	
34	1	0.055	-0.39657434821129	-0.021936379373074	0.4954354763031	3.0712645053864	-0.0465466119349	0.0055939159356058	126	78	
34	1	0.039	-0.40792572498322	-0.021211652085185	0.49531239271164	3.0809345245361	-0.049413353204727	0.0059802657924592	122	82	
34	1	0.057	-0.41807264089584	-0.018858220428228	0.49513328075409	3.0921292304993	-0.05017801001668	0.0064588924869895	119	88	
34	1	0.043	-0.42696967720985	-0.015137213282287	0.49503809213638	3.1045031547546	-0.049179341644049	0.0069900080561638	118	96	
34	1	0.06	-0.43462881445885	-0.010341629385948	0.49491372704506	3.1177585124969	-0.046461213380098	0.0075368694961071	119	104	
